antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'Classic Vest, S', 'Half-Finger Gloves, M'})","frozenset({'Short-Sleeve Classic Jersey, XL'})",0.011527377521613832,0.138328530259366,0.011527377521613832,1.0,7.229166666666666,0.009932812331304138,inf,0.8717201166180757
"frozenset({'Hitch Rack - 4-Bike', 'Short-Sleeve Classic Jersey, XL', 'Short-Sleeve Classic Jersey, L'})","frozenset({'Classic Vest, S'})",0.011527377521613832,0.16714697406340057,0.011527377521613832,1.0,5.982758620689656,0.009600611249989618,inf,0.8425655976676384
"frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})","frozenset({'Long-Sleeve Logo Jersey, L'})",0.011527377521613832,0.11239193083573487,0.011527377521613832,1.0,8.897435897435898,0.010231793304487206,inf,0.8979591836734694
"frozenset({'Bike Wash - Dissolver', 'Hitch Rack - 4-Bike'})","frozenset({'Classic Vest, S'})",0.011527377521613832,0.16714697406340057,0.011527377521613832,1.0,5.982758620689656,0.009600611249989618,inf,0.8425655976676384
"frozenset({'Classic Vest, M', 'Hitch Rack - 4-Bike'})","frozenset({'Classic Vest, S'})",0.011527377521613832,0.16714697406340057,0.011527377521613832,1.0,5.982758620689656,0.009600611249989618,inf,0.8425655976676384
"frozenset({'Short-Sleeve Classic Jersey, XL', 'Short-Sleeve Classic Jersey, L'})","frozenset({'Classic Vest, S'})",0.01729106628242075,0.16714697406340057,0.01440922190201729,0.8333333333333333,4.985632183908046,0.01151907249458097,4.997118155619594,0.8134897360703812
"frozenset({'Classic Vest, S', 'Short-Sleeve Classic Jersey, XL', 'Short-Sleeve Classic Jersey, L'})",frozenset({'Hitch Rack - 4-Bike'}),0.01440922190201729,0.06628242074927954,0.011527377521613832,0.7999999999999999,12.069565217391304,0.010572299412834588,4.668587896253601,0.9305555555555556
"frozenset({'Classic Vest, S', 'Hitch Rack - 4-Bike', 'Short-Sleeve Classic Jersey, L'})","frozenset({'Short-Sleeve Classic Jersey, XL'})",0.01440922190201729,0.138328530259366,0.011527377521613832,0.7999999999999999,5.783333333333332,0.009534171033726713,4.3083573487031686,0.8391812865497076
"frozenset({'Half-Finger Gloves, M', 'Short-Sleeve Classic Jersey, XL'})","frozenset({'Classic Vest, S'})",0.01440922190201729,0.16714697406340057,0.011527377521613832,0.7999999999999999,4.786206896551724,0.009118919682083565,4.164265129682995,0.8026315789473685
"frozenset({'Classic Vest, S', 'Bike Wash - Dissolver'})","frozenset({'Short-Sleeve Classic Jersey, XL'})",0.023054755043227664,0.138328530259366,0.01729106628242075,0.7500000000000001,5.421875,0.014101935901801362,3.4466858789625374,0.8348082595870207
"frozenset({'Hitch Rack - 4-Bike', 'Short-Sleeve Classic Jersey, L'})","frozenset({'Classic Vest, S'})",0.020172910662824207,0.16714697406340057,0.01440922190201729,0.7142857142857143,4.273399014778326,0.011037380926674917,2.914985590778098,0.781764705882353
"frozenset({'Bike Wash - Dissolver', 'Short-Sleeve Classic Jersey, XL'})","frozenset({'Classic Vest, S'})",0.025936599423631124,0.16714697406340057,0.01729106628242075,0.6666666666666667,3.9885057471264376,0.012955842171266269,2.498559077809799,0.7692307692307693
"frozenset({'Classic Vest, M', 'Short-Sleeve Classic Jersey, L'})","frozenset({'Classic Vest, S'})",0.01729106628242075,0.16714697406340057,0.011527377521613832,0.6666666666666665,3.9885057471264362,0.008637228114177511,2.498559077809797,0.7624633431085044
"frozenset({'Short-Sleeve Classic Jersey, XL', 'Short-Sleeve Classic Jersey, L'})",frozenset({'Hitch Rack - 4-Bike'}),0.01729106628242075,0.06628242074927954,0.011527377521613832,0.6666666666666665,10.057971014492752,0.010381283791078739,2.80115273775216,0.9164222873900293
"frozenset({'Hitch Rack - 4-Bike', 'Short-Sleeve Classic Jersey, XL'})","frozenset({'Classic Vest, S'})",0.0345821325648415,0.16714697406340057,0.023054755043227664,0.6666666666666665,3.9885057471264362,0.017274456228355023,2.498559077809797,0.7761194029850748
"frozenset({'Short-Sleeve Classic Jersey, XL', 'Short-Sleeve Classic Jersey, L'})","frozenset({'Classic Vest, S', 'Hitch Rack - 4-Bike'})",0.01729106628242075,0.037463976945244955,0.011527377521613832,0.6666666666666665,17.794871794871792,0.010879585413050518,2.887608069164264,0.9604105571847507
"frozenset({'Long-Sleeve Logo Jersey, L', 'Sport-100 Helmet, Blue'})",frozenset({'AWC Logo Cap'}),0.01729106628242075,0.11527377521613832,0.011527377521613832,0.6666666666666665,5.783333333333332,0.009534171033726713,2.654178674351584,0.8416422287390029
"frozenset({'Classic Vest, S', 'Short-Sleeve Classic Jersey, L'})",frozenset({'Hitch Rack - 4-Bike'}),0.023054755043227664,0.06628242074927954,0.01440922190201729,0.625,9.429347826086957,0.0128810969279705,2.4899135446685876,0.9150442477876106
"frozenset({'Classic Vest, S', 'Short-Sleeve Classic Jersey, L'})","frozenset({'Short-Sleeve Classic Jersey, XL'})",0.023054755043227664,0.138328530259366,0.01440922190201729,0.625,4.518229166666666,0.011220091521397902,2.297790585975024,0.7970501474926253
"frozenset({'Classic Vest, S', 'Hitch Rack - 4-Bike'})","frozenset({'Short-Sleeve Classic Jersey, XL'})",0.037463976945244955,0.138328530259366,0.023054755043227664,0.6153846153846154,4.448717948717949,0.017872418174721155,2.240345821325649,0.8053892215568861
frozenset({'Bike Wash - Dissolver'}),"frozenset({'Short-Sleeve Classic Jersey, XL'})",0.043227665706051875,0.138328530259366,0.025936599423631124,0.6,4.3374999999999995,0.01995697995996977,2.1541786743515847,0.8042168674698795
"frozenset({'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, XL'})","frozenset({'Classic Vest, S'})",0.020172910662824207,0.16714697406340057,0.011527377521613832,0.5714285714285714,3.41871921182266,0.008155536546271457,1.9433237271853985,0.7220588235294116
"frozenset({'Classic Vest, S', 'Classic Vest, M'})",frozenset({'Hitch Rack - 4-Bike'}),0.020172910662824207,0.06628242074927954,0.011527377521613832,0.5714285714285714,8.621118012422361,0.010190268169322891,2.178674351585014,0.9022058823529412
